"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"20","crg:105334740","Day 0","blue","crg04140","Autophagy - animal",135,56,"105334740",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111129365"," baculoviral IAP repeat-containing protein 6-like"
"21","crg:105334740","Day 0","blue","crg04140","Autophagy - animal",135,56,"105334740",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111130310"," baculoviral IAP repeat-containing protein 6-like"
"22","crg:105344371","Day 0","blue","crg04140","Autophagy - animal",135,56,"105344371",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111127926"," beclin 1-associated autophagy-related key regulator-like"
"23","crg:105329824","Day 0","blue","crg04140","Autophagy - animal",135,56,"105329824",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111127325"," beclin-1-like"
"24","crg:105329824","Day 0","blue","crg04140","Autophagy - animal",135,56,"105329824",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111125798"," beclin-1-like"
"25","crg:105318708","Day 0","blue","crg04140","Autophagy - animal",135,56,"105318708",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111138066"," cysteine protease ATG4B-like"
"26","crg:105334889","Day 0","blue","crg04140","Autophagy - animal",135,56,"105334889",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111107336"," ectopic P granules protein 5 homolog"
"27","crg:105334889","Day 0","blue","crg04140","Autophagy - animal",135,56,"105334889",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111107335"," ectopic P granules protein 5 homolog"
"28","crg:105344588","Day 0","blue","crg04140","Autophagy - animal",135,56,"105344588",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111135701"," eukaryotic translation initiation factor 2-alpha kinase 3-like"
"29","crg:105331926","Day 0","blue","crg04140","Autophagy - animal",135,56,"105331926",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111134873"," gamma-aminobutyric acid receptor-associated protein-like 2"
"30","crg:105323825","Day 0","blue","crg04140","Autophagy - animal",135,56,"105323825",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111130633"," guanine nucleotide exchange protein SMCR8-like"
"31","crg:105343010","Day 0","blue","crg04140","Autophagy - animal",135,56,"105343010",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111128831"," hypoxia-inducible factor 1-alpha-like"
"32","crg:105342662","Day 0","blue","crg04140","Autophagy - animal",135,56,"105342662",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111117013"," insulin receptor substrate 1-B-like"
"33","crg:105319833","Day 0","blue","crg04140","Autophagy - animal",135,56,"105319833",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111131738"," microtubule-associated proteins 1A/1B light chain 3C-like"
"34","crg:105319833","Day 0","blue","crg04140","Autophagy - animal",135,56,"105319833",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111131691"," microtubule-associated proteins 1A/1B light chain 3C-like"
"35","crg:105334418","Day 0","blue","crg04140","Autophagy - animal",135,56,"105334418",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111135362"," mitogen-activated protein kinase 1-like"
"36","crg:105332318","Day 0","blue","crg04140","Autophagy - animal",135,56,"105332318",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111103778"," mitogen-activated protein kinase kinase kinase 7-like"
"37","crg:105332318","Day 0","blue","crg04140","Autophagy - animal",135,56,"105332318",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111103827"," mitogen-activated protein kinase kinase kinase 7-like"
"38","crg:105321837","Day 0","blue","crg04140","Autophagy - animal",135,56,"105321837",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111135154"," myotubularin-related protein 3-like"
"39","crg:105321000","Day 0","blue","crg04140","Autophagy - animal",135,56,"105321000",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111124616"," next to BRCA1 gene 1 protein-like"
"40","crg:105331286","Day 0","blue","crg04140","Autophagy - animal",135,56,"105331286",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111119254"," phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN-like"
"41","crg:105321629","Day 0","blue","crg04140","Autophagy - animal",135,56,"105321629",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111118072"," phosphatidylinositol 3-kinase regulatory subunit alpha-like"
"42","crg:105346575","Day 0","blue","crg04140","Autophagy - animal",135,56,"105346575",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111135557"," phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform-like"
"43","crg:105320190","Day 0","blue","crg04140","Autophagy - animal",135,56,"105320190",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111135079"," phosphoinositide 3-kinase regulatory subunit 4-like"
"44","crg:105320190","Day 0","blue","crg04140","Autophagy - animal",135,56,"105320190",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111132433"," phosphoinositide 3-kinase regulatory subunit 4-like"
"45","crg:105320190","Day 0","blue","crg04140","Autophagy - animal",135,56,"105320190",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111135071"," phosphoinositide 3-kinase regulatory subunit 4-like"
"46","crg:105339849","Day 0","blue","crg04140","Autophagy - animal",135,56,"105339849",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111119146"," protein PFC0760c-like"
"47","crg:105333888","Day 0","blue","crg04140","Autophagy - animal",135,56,"105333888",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111107462"," protein kinase C delta type-like"
"48","crg:105333888","Day 0","blue","crg04140","Autophagy - animal",135,56,"105333888",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111107852"," protein kinase C delta type-like"
"49","crg:105338680","Day 0","blue","crg04140","Autophagy - animal",135,56,"105338680",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111125079"," putative Ras-related protein Rab-33"
"50","crg:105325397","Day 0","blue","crg04140","Autophagy - animal",135,56,"105325397",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111112220"," ras-related protein M-Ras-like"
"51","crg:105325397","Day 0","blue","crg04140","Autophagy - animal",135,56,"105325397",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111113268"," ras-related protein M-Ras-like"
"52","crg:105327489","Day 0","blue","crg04140","Autophagy - animal",135,56,"105327489",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111129958"," ras-related protein Rab-1A"
"53","crg:105327489","Day 0","blue","crg04140","Autophagy - animal",135,56,"105327489",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111130227"," ras-related protein Rab-1A"
"54","crg:105337064","Day 0","blue","crg04140","Autophagy - animal",135,56,"105337064",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111105279"," ras-related protein Rab-39B-like"
"55","crg:105337064","Day 0","blue","crg04140","Autophagy - animal",135,56,"105337064",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111105485"," ras-related protein Rab-39B-like"
"56","crg:105322496","Day 0","blue","crg04140","Autophagy - animal",135,56,"105322496",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111136972"," run domain Beclin-1-interacting and cysteine-rich domain-containing protein-like"
"57","crg:105345634","Day 0","blue","crg04140","Autophagy - animal",135,56,"105345634",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111127007"," sequestosome-1-like"
"58","crg:105318588","Day 0","blue","crg04140","Autophagy - animal",135,56,"105318588",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111107048"," serine/threonine-protein kinase TBK1-like"
"59","crg:105318591","Day 0","blue","crg04140","Autophagy - animal",135,56,"105318591",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111107200"," serine/threonine-protein kinase TBK1-like"
"60","crg:105343707","Day 0","blue","crg04140","Autophagy - animal",135,56,"105343707",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111099101"," serine/threonine-protein kinase unc-51-like"
"61","crg:105321014","Day 0","blue","crg04140","Autophagy - animal",135,56,"105321014",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111120876"," serine/threonine-protein kinase/endoribonuclease IRE1-like"
"62","crg:105341231","Day 0","blue","crg04140","Autophagy - animal",135,56,"105341231",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111119270"," serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
"63","crg:105341231","Day 0","blue","crg04140","Autophagy - animal",135,56,"105341231",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111119993"," serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
"64","crg:105322995","Day 0","blue","crg04140","Autophagy - animal",135,56,"105322995",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111101201"," synaptobrevin homolog YKT6-like"
"65","crg:105338320","Day 0","blue","crg04140","Autophagy - animal",135,56,"105338320",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111120776"," target of rapamycin complex subunit lst8-like"
"66","crg:105321193","Day 0","blue","crg04140","Autophagy - animal",135,56,"105321193",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111116630"," tax1-binding protein 1 homolog"
"67","crg:105321193","Day 0","blue","crg04140","Autophagy - animal",135,56,"105321193",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111133771"," tax1-binding protein 1 homolog"
"68","crg:105338600","Day 0","blue","crg04140","Autophagy - animal",135,56,"105338600",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111125870"," transcription factor SPT20 homolog"
"69","crg:105335109","Day 0","blue","crg04140","Autophagy - animal",135,56,"105335109",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111119642"," ubiquitin-like-conjugating enzyme ATG10"
"70","crg:105321000","Day 0","blue","crg04140","Autophagy - animal",135,56,"105321000",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111124322"," uncharacterized"
"71","crg:105325397","Day 0","blue","crg04140","Autophagy - animal",135,56,"105325397",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111112222"," uncharacterized"
"72","crg:105336676","Day 0","blue","crg04140","Autophagy - animal",135,56,"105336676",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111120188"," uncharacterized"
"73","crg:105336892","Day 0","blue","crg04140","Autophagy - animal",135,56,"105336892",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111130270"," uncharacterized"
"74","crg:105338358","Day 0","blue","crg04140","Autophagy - animal",135,56,"105338358",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111113160"," vacuolar protein sorting-associated protein 11 homolog"
"75","crg:105342791","Day 0","blue","crg04140","Autophagy - animal",135,56,"105342791",0.414814814814815,0.000000000000887637839327219,12.0517641924013,0.0000000000953042732751330,"LOC111111169"," zinc finger FYVE domain-containing protein 1-like"
"76","crg:105339849","Day 0","blue","crg04136","Autophagy - other",28,17,"105339849",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111119147"," WD repeat domain phosphoinositide-interacting protein 2-like"
"77","crg:105334768","Day 0","blue","crg04136","Autophagy - other",28,17,"105334768",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111102871"," autophagy protein 5-like"
"78","crg:105342150","Day 0","blue","crg04136","Autophagy - other",28,17,"105342150",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111122717"," autophagy-related protein 101-like"
"79","crg:105322922","Day 0","blue","crg04136","Autophagy - other",28,17,"105322922",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111123262"," autophagy-related protein 13-like"
"80","crg:105320687","Day 0","blue","crg04136","Autophagy - other",28,17,"105320687",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111132058"," autophagy-related protein 16-1-like"
"81","crg:105338878","Day 0","blue","crg04136","Autophagy - other",28,17,"105338878",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111128059"," autophagy-related protein 2 homolog B-like"
"82","crg:105338878","Day 0","blue","crg04136","Autophagy - other",28,17,"105338878",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111128047"," autophagy-related protein 2 homolog B-like"
"83","crg:105320700","Day 0","blue","crg04136","Autophagy - other",28,17,"105320700",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111114705"," autophagy-related protein 9A-like"
"84","crg:105320700","Day 0","blue","crg04136","Autophagy - other",28,17,"105320700",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111115682"," autophagy-related protein 9A-like"
"85","crg:105329824","Day 0","blue","crg04136","Autophagy - other",28,17,"105329824",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111127325"," beclin-1-like"
"86","crg:105329824","Day 0","blue","crg04136","Autophagy - other",28,17,"105329824",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111125798"," beclin-1-like"
"87","crg:105318708","Day 0","blue","crg04136","Autophagy - other",28,17,"105318708",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111138066"," cysteine protease ATG4B-like"
"88","crg:105331926","Day 0","blue","crg04136","Autophagy - other",28,17,"105331926",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111134873"," gamma-aminobutyric acid receptor-associated protein-like 2"
"89","crg:105320190","Day 0","blue","crg04136","Autophagy - other",28,17,"105320190",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111135079"," phosphoinositide 3-kinase regulatory subunit 4-like"
"90","crg:105320190","Day 0","blue","crg04136","Autophagy - other",28,17,"105320190",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111132433"," phosphoinositide 3-kinase regulatory subunit 4-like"
"91","crg:105320190","Day 0","blue","crg04136","Autophagy - other",28,17,"105320190",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111135071"," phosphoinositide 3-kinase regulatory subunit 4-like"
"92","crg:105339849","Day 0","blue","crg04136","Autophagy - other",28,17,"105339849",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111119146"," protein PFC0760c-like"
"93","crg:105343707","Day 0","blue","crg04136","Autophagy - other",28,17,"105343707",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111099101"," serine/threonine-protein kinase unc-51-like"
"94","crg:105341231","Day 0","blue","crg04136","Autophagy - other",28,17,"105341231",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111119270"," serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
"95","crg:105341231","Day 0","blue","crg04136","Autophagy - other",28,17,"105341231",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111119993"," serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
"96","crg:105338320","Day 0","blue","crg04136","Autophagy - other",28,17,"105338320",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111120776"," target of rapamycin complex subunit lst8-like"
"97","crg:105335109","Day 0","blue","crg04136","Autophagy - other",28,17,"105335109",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111119642"," ubiquitin-like-conjugating enzyme ATG10"
"98","crg:105336676","Day 0","blue","crg04136","Autophagy - other",28,17,"105336676",0.607142857142857,0.000000106659369889994,6.97200098632075,0.00000572592406777863,"LOC111120188"," uncharacterized"
"99","crg:105323313","Day 0","blue","crg04144","Endocytosis",190,54,"105323313",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111118205"," ADP-ribosylation factor 1-like"
"100","crg:105323313","Day 0","blue","crg04144","Endocytosis",190,54,"105323313",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111121833"," ADP-ribosylation factor 5-like"
"101","crg:105323313","Day 0","blue","crg04144","Endocytosis",190,54,"105323313",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111118264"," ADP-ribosylation factor-like"
"102","crg:105343894","Day 0","blue","crg04144","Endocytosis",190,54,"105343894",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111131059"," ADP-ribosylation factor-like protein 11"
"103","crg:105340300","Day 0","blue","crg04144","Endocytosis",190,54,"105340300",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111118909"," E3 ubiquitin-protein ligase SMURF2-like"
"104","crg:105343449","Day 0","blue","crg04144","Endocytosis",190,54,"105343449",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111135190"," E3 ubiquitin-protein ligase Su(dx)-like"
"105","crg:105324517","Day 0","blue","crg04144","Endocytosis",190,54,"105324517",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111135594"," G protein-coupled receptor kinase 5-like"
"106","crg:105341616","Day 0","blue","crg04144","Endocytosis",190,54,"105341616",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111130783"," GTP-binding protein YPTC1-like"
"107","crg:105342004","Day 0","blue","crg04144","Endocytosis",190,54,"105342004",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111119457"," Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like"
"108","crg:105339370","Day 0","blue","crg04144","Endocytosis",190,54,"105339370",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111108997"," IQ motif and SEC7 domain-containing protein 1-like"
"109","crg:105339370","Day 0","blue","crg04144","Endocytosis",190,54,"105339370",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111108994"," IQ motif and SEC7 domain-containing protein 1-like"
"110","crg:105343449","Day 0","blue","crg04144","Endocytosis",190,54,"105343449",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111101876"," NEDD4-like E3 ubiquitin-protein ligase WWP1"
"111","crg:105347356","Day 0","blue","crg04144","Endocytosis",190,54,"105347356",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111122220"," RUN and FYVE domain-containing protein 2-like"
"112","crg:105323265","Day 0","blue","crg04144","Endocytosis",190,54,"105323265",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111121437"," STAM-binding protein-like"
"113","crg:105323265","Day 0","blue","crg04144","Endocytosis",190,54,"105323265",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111121253"," STAM-binding protein-like"
"114","crg:105318607","Day 0","blue","crg04144","Endocytosis",190,54,"105318607",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111125223"," TGF-beta receptor type-1-like"
"115","crg:105345128","Day 0","blue","crg04144","Endocytosis",190,54,"105345128",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111110793"," WAS/WASL-interacting protein family member 1-like"
"116","crg:105327432","Day 0","blue","crg04144","Endocytosis",190,54,"105327432",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111105923"," WASH complex subunit 1-like"
"117","crg:105327432","Day 0","blue","crg04144","Endocytosis",190,54,"105327432",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111110660"," WASH complex subunit 1-like"
"118","crg:105325897","Day 0","blue","crg04144","Endocytosis",190,54,"105325897",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111104835"," arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1-like"
"119","crg:105342151","Day 0","blue","crg04144","Endocytosis",190,54,"105342151",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111123210"," arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1-like"
"120","crg:105337075","Day 0","blue","crg04144","Endocytosis",190,54,"105337075",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111124036"," arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2-like"
"121","crg:105334470","Day 0","blue","crg04144","Endocytosis",190,54,"105334470",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111135176"," arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2-like"
"122","crg:105319304","Day 0","blue","crg04144","Endocytosis",190,54,"105319304",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111134242"," beta-adrenergic receptor kinase 2-like"
"123","crg:105332782","Day 0","blue","crg04144","Endocytosis",190,54,"105332782",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111135677"," beta-arrestin-1-like"
"124","crg:105332783","Day 0","blue","crg04144","Endocytosis",190,54,"105332783",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111134676"," beta-arrestin-1-like"
"125","crg:105325532","Day 0","blue","crg04144","Endocytosis",190,54,"105325532",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111115448"," caveolin-1-like"
"126","crg:105325532","Day 0","blue","crg04144","Endocytosis",190,54,"105325532",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111109850"," caveolin-1-like"
"127","crg:105325532","Day 0","blue","crg04144","Endocytosis",190,54,"105325532",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111110759"," caveolin-1-like"
"128","crg:105325532","Day 0","blue","crg04144","Endocytosis",190,54,"105325532",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111110461"," caveolin-1-like"
